output_name,mut_rate,num_mut_leaves,sample_size,freq_mut_outcome
run3544,0.875,100,100,1.0
run3545,0.875,100,100,1.0
run3546,0.875,100,100,1.0
run3547,0.875,100,100,1.0
run3548,0.875,100,100,1.0
run3549,0.875,100,100,1.0
run3550,0.875,100,100,1.0
run3551,0.875,100,100,1.0
run3552,0.875,100,100,1.0
run3553,0.875,100,100,1.0
run3554,0.875,100,100,1.0
run3555,0.875,100,100,1.0
run3556,0.875,100,100,1.0
run3557,0.875,100,100,1.0
run3558,0.875,100,100,1.0
run3559,0.875,100,100,1.0
run3560,0.875,100,100,1.0
run3561,0.875,100,100,1.0
run3562,0.875,100,100,1.0
run3563,0.875,100,100,1.0
run3564,0.875,100,100,1.0
run3565,0.875,100,100,1.0
run3566,0.875,100,100,1.0
run3567,0.875,100,100,1.0
run3568,0.875,100,100,1.0
run3569,0.875,100,100,1.0
run3570,0.875,100,100,1.0
run3571,0.875,100,100,1.0
run3572,0.875,100,100,1.0
run3573,0.875,100,100,1.0
run3574,0.875,100,100,1.0
run3575,0.875,100,100,1.0
run3576,0.875,100,100,1.0
run3577,0.875,100,100,1.0
run3578,0.875,100,100,1.0
run3579,0.875,100,100,1.0
run3580,0.875,100,100,1.0
run3581,0.875,100,100,1.0
run3582,0.875,100,100,1.0
run3583,0.875,100,100,1.0
run3584,0.875,100,100,1.0
run3585,0.875,100,100,1.0
run3586,0.875,100,100,1.0
run3587,0.875,100,100,1.0
run3588,0.875,100,100,1.0
run3589,0.875,100,100,1.0
run3590,0.875,100,100,1.0
run3591,0.875,100,100,1.0
run3592,0.875,100,100,1.0
run3593,0.875,100,100,1.0
run3594,0.875,100,100,1.0
run3595,0.875,100,100,1.0
run3596,0.875,100,100,1.0
run3597,0.875,100,100,1.0
run3598,0.875,100,100,1.0
run3599,0.875,100,100,1.0
run3600,0.9,100,100,1.0
run3601,0.9,100,100,1.0
run3602,0.9,100,100,1.0
run3603,0.9,100,100,1.0
run3604,0.9,100,100,1.0
run3605,0.9,100,100,1.0
run3606,0.9,100,100,1.0
run3607,0.9,100,100,1.0
run3608,0.9,100,100,1.0
run3609,0.9,100,100,1.0
run3610,0.9,100,100,1.0
run3611,0.9,100,100,1.0
run3612,0.9,100,100,1.0
run3613,0.9,100,100,1.0
run3614,0.9,100,100,1.0
run3615,0.9,100,100,1.0
run3616,0.9,100,100,1.0
run3617,0.9,100,100,1.0
run3618,0.9,100,100,1.0
run3619,0.9,100,100,1.0
run3620,0.9,100,100,1.0
run3621,0.9,100,100,1.0
run3622,0.9,100,100,1.0
run3623,0.9,100,100,1.0
run3624,0.9,100,100,1.0
run3625,0.9,100,100,1.0
run3626,0.9,100,100,1.0
run3627,0.9,100,100,1.0
run3628,0.9,100,100,1.0
run3629,0.9,100,100,1.0
run3630,0.9,100,100,1.0
run3631,0.9,100,100,1.0
run3632,0.9,100,100,1.0
run3633,0.9,100,100,1.0
run3634,0.9,100,100,1.0
run3635,0.9,100,100,1.0
run3636,0.9,100,100,1.0
run3637,0.9,100,100,1.0
run3638,0.9,100,100,1.0
run3639,0.9,100,100,1.0
run3640,0.9,100,100,1.0
run3641,0.9,100,100,1.0
run3642,0.9,100,100,1.0
run3643,0.9,100,100,1.0
run3644,0.9,100,100,1.0
run3645,0.9,100,100,1.0
run3646,0.9,100,100,1.0
run3647,0.9,100,100,1.0
run3648,0.9,100,100,1.0
run3649,0.9,100,100,1.0
run3650,0.9,100,100,1.0
run3651,0.9,100,100,1.0
run3652,0.9,100,100,1.0
run3653,0.9,100,100,1.0
run3654,0.9,100,100,1.0
run3655,0.9,100,100,1.0
run3656,0.9,100,100,1.0
run3657,0.9,100,100,1.0
run3658,0.9,100,100,1.0
run3659,0.9,100,100,1.0
run3660,0.9,100,100,1.0
run3661,0.9,100,100,1.0
run3662,0.9,100,100,1.0
run3663,0.9,100,100,1.0
run3664,0.9,100,100,1.0
run3665,0.9,100,100,1.0
run3666,0.9,100,100,1.0
run3667,0.9,100,100,1.0
run3668,0.9,100,100,1.0
run3669,0.9,100,100,1.0
run3670,0.9,100,100,1.0
run3671,0.9,100,100,1.0
run3672,0.9,100,100,1.0
run3673,0.9,100,100,1.0
run3674,0.9,100,100,1.0
run3675,0.9,100,100,1.0
run3676,0.9,100,100,1.0
run3677,0.9,100,100,1.0
run3678,0.9,100,100,1.0
run3679,0.9,100,100,1.0
run3680,0.9,100,100,1.0
run3681,0.9,100,100,1.0
run3682,0.9,100,100,1.0
run3683,0.9,100,100,1.0
run3684,0.9,100,100,1.0
run3685,0.9,100,100,1.0
run3686,0.9,100,100,1.0
run3687,0.9,100,100,1.0
run3688,0.9,100,100,1.0
run3689,0.9,100,100,1.0
run3690,0.9,100,100,1.0
run3691,0.9,100,100,1.0
run3692,0.9,100,100,1.0
run3693,0.9,100,100,1.0
run3694,0.9,100,100,1.0
run3695,0.9,100,100,1.0
run3696,0.9,100,100,1.0
run3697,0.9,100,100,1.0
run3698,0.9,100,100,1.0
run3699,0.9,100,100,1.0
run3700,0.925,100,100,1.0
run3701,0.925,100,100,1.0
run3702,0.925,100,100,1.0
run3703,0.925,100,100,1.0
run3704,0.925,100,100,1.0
run3705,0.925,100,100,1.0
run3706,0.925,100,100,1.0
run3707,0.925,100,100,1.0
run3708,0.925,100,100,1.0
run3709,0.925,100,100,1.0
run3710,0.925,100,100,1.0
run3711,0.925,100,100,1.0
run3712,0.925,100,100,1.0
run3713,0.925,100,100,1.0
run3714,0.925,100,100,1.0
run3715,0.925,100,100,1.0
run3716,0.925,100,100,1.0
run3717,0.925,100,100,1.0
run3718,0.925,100,100,1.0
run3719,0.925,100,100,1.0
run3720,0.925,100,100,1.0
run3721,0.925,100,100,1.0
run3722,0.925,100,100,1.0
run3723,0.925,100,100,1.0
run3724,0.925,100,100,1.0
run3725,0.925,100,100,1.0
run3726,0.925,100,100,1.0
run3727,0.925,100,100,1.0
run3728,0.925,100,100,1.0
run3729,0.925,100,100,1.0
run3730,0.925,100,100,1.0
run3731,0.925,100,100,1.0
run3732,0.925,100,100,1.0
run3733,0.925,100,100,1.0
run3734,0.925,100,100,1.0
run3735,0.925,100,100,1.0
run3736,0.925,100,100,1.0
run3737,0.925,100,100,1.0
run3738,0.925,100,100,1.0
run3739,0.925,100,100,1.0
run3740,0.925,100,100,1.0
run3741,0.925,100,100,1.0
run3742,0.925,100,100,1.0
run3743,0.925,100,100,1.0
run3744,0.925,100,100,1.0
run3745,0.925,100,100,1.0
run3746,0.925,100,100,1.0
run3747,0.925,100,100,1.0
run3748,0.925,100,100,1.0
run3749,0.925,100,100,1.0
run3750,0.925,100,100,1.0
run3751,0.925,100,100,1.0
run3752,0.925,100,100,1.0
run3753,0.925,100,100,1.0
run3754,0.925,100,100,1.0
run3755,0.925,100,100,1.0
run3756,0.925,100,100,1.0
run3757,0.925,100,100,1.0
run3758,0.925,100,100,1.0
run3759,0.925,100,100,1.0
run3760,0.925,99,100,0.99
run3761,0.925,100,100,1.0
run3762,0.925,100,100,1.0
run3763,0.925,100,100,1.0
run3764,0.925,100,100,1.0
run3765,0.925,100,100,1.0
run3766,0.925,100,100,1.0
run3767,0.925,100,100,1.0
run3768,0.925,100,100,1.0
run3769,0.925,100,100,1.0
run3770,0.925,100,100,1.0
run3771,0.925,100,100,1.0
run3772,0.925,100,100,1.0
run3773,0.925,100,100,1.0
run3774,0.925,100,100,1.0
run3775,0.925,100,100,1.0
run3776,0.925,100,100,1.0
run3777,0.925,100,100,1.0
run3778,0.925,100,100,1.0
run3779,0.925,100,100,1.0
run3780,0.925,100,100,1.0
run3781,0.925,100,100,1.0
run3782,0.925,100,100,1.0
run3783,0.925,100,100,1.0
run3784,0.925,100,100,1.0
run3785,0.925,100,100,1.0
run3786,0.925,100,100,1.0
run3787,0.925,100,100,1.0
run3788,0.925,100,100,1.0
run3789,0.925,100,100,1.0
run3790,0.925,100,100,1.0
run3791,0.925,100,100,1.0
run3792,0.925,100,100,1.0
run3793,0.925,100,100,1.0
run3794,0.925,100,100,1.0
run3795,0.925,100,100,1.0
run3796,0.925,100,100,1.0
run3797,0.925,100,100,1.0
run3798,0.925,100,100,1.0
run3799,0.925,100,100,1.0
run3800,0.95,100,100,1.0
run3801,0.95,100,100,1.0
run3802,0.95,100,100,1.0
run3803,0.95,100,100,1.0
run3804,0.95,100,100,1.0
run3805,0.95,100,100,1.0
run3806,0.95,100,100,1.0
run3807,0.95,100,100,1.0
run3808,0.95,100,100,1.0
run3809,0.95,100,100,1.0
run3810,0.95,100,100,1.0
run3811,0.95,100,100,1.0
run3812,0.95,100,100,1.0
run3813,0.95,100,100,1.0
run3814,0.95,100,100,1.0
run3815,0.95,100,100,1.0
run3816,0.95,100,100,1.0
run3817,0.95,100,100,1.0
run3818,0.95,100,100,1.0
run3819,0.95,100,100,1.0
run3820,0.95,100,100,1.0
run3821,0.95,100,100,1.0
run3822,0.95,100,100,1.0
run3823,0.95,100,100,1.0
run3824,0.95,100,100,1.0
run3825,0.95,100,100,1.0
run3826,0.95,100,100,1.0
run3827,0.95,100,100,1.0
run3828,0.95,100,100,1.0
run3829,0.95,100,100,1.0
run3830,0.95,100,100,1.0
run3831,0.95,100,100,1.0
run3832,0.95,100,100,1.0
run3833,0.95,100,100,1.0
run3834,0.95,100,100,1.0
run3835,0.95,100,100,1.0
run3836,0.95,100,100,1.0
run3837,0.95,100,100,1.0
run3838,0.95,100,100,1.0
run3839,0.95,100,100,1.0
run3840,0.95,100,100,1.0
run3841,0.95,100,100,1.0
run3842,0.95,100,100,1.0
run3843,0.95,100,100,1.0
run3844,0.95,100,100,1.0
run3845,0.95,100,100,1.0
run3846,0.95,100,100,1.0
run3847,0.95,100,100,1.0
run3848,0.95,100,100,1.0
run3849,0.95,100,100,1.0
run3850,0.95,100,100,1.0
run3851,0.95,100,100,1.0
run3852,0.95,100,100,1.0
run3853,0.95,100,100,1.0
run3854,0.95,100,100,1.0
run3855,0.95,100,100,1.0
run3856,0.95,100,100,1.0
run3857,0.95,100,100,1.0
run3858,0.95,100,100,1.0
run3859,0.95,100,100,1.0
run3860,0.95,100,100,1.0
run3861,0.95,100,100,1.0
run3862,0.95,100,100,1.0
run3863,0.95,100,100,1.0
run3864,0.95,100,100,1.0
run3865,0.95,100,100,1.0
run3866,0.95,100,100,1.0
run3867,0.95,100,100,1.0
run3868,0.95,100,100,1.0
run3869,0.95,100,100,1.0
run3870,0.95,100,100,1.0
run3871,0.95,100,100,1.0
run3872,0.95,100,100,1.0
run3873,0.95,100,100,1.0
run3874,0.95,100,100,1.0
run3875,0.95,100,100,1.0
run3876,0.95,100,100,1.0
run3877,0.95,100,100,1.0
run3878,0.95,100,100,1.0
run3879,0.95,100,100,1.0
run3880,0.95,100,100,1.0
run3881,0.95,100,100,1.0
run3882,0.95,100,100,1.0
run3883,0.95,100,100,1.0
run3884,0.95,100,100,1.0
run3885,0.95,100,100,1.0
run3886,0.95,100,100,1.0
run3887,0.95,100,100,1.0
run3888,0.95,100,100,1.0
run3889,0.95,100,100,1.0
run3890,0.95,100,100,1.0
run3891,0.95,100,100,1.0
run3892,0.95,100,100,1.0
run3893,0.95,100,100,1.0
run3894,0.95,100,100,1.0
run3895,0.95,100,100,1.0
run3896,0.95,100,100,1.0
run3897,0.95,100,100,1.0
run3898,0.95,100,100,1.0
run3899,0.95,100,100,1.0
run3900,0.975,100,100,1.0
run3901,0.975,100,100,1.0
run3902,0.975,100,100,1.0
run3903,0.975,100,100,1.0
run3904,0.975,100,100,1.0
run3905,0.975,100,100,1.0
run3906,0.975,100,100,1.0
run3907,0.975,100,100,1.0
run3908,0.975,100,100,1.0
run3909,0.975,100,100,1.0
run3910,0.975,100,100,1.0
run3911,0.975,100,100,1.0
run3912,0.975,100,100,1.0
run3913,0.975,100,100,1.0
run3914,0.975,100,100,1.0
run3915,0.975,100,100,1.0
run3916,0.975,100,100,1.0
run3917,0.975,100,100,1.0
run3918,0.975,100,100,1.0
run3919,0.975,100,100,1.0
run3920,0.975,100,100,1.0
run3921,0.975,100,100,1.0
run3922,0.975,100,100,1.0
run3923,0.975,100,100,1.0
run3924,0.975,100,100,1.0
run3925,0.975,100,100,1.0
run3926,0.975,100,100,1.0
run3927,0.975,100,100,1.0
run3928,0.975,100,100,1.0
run3929,0.975,100,100,1.0
run3930,0.975,100,100,1.0
run3931,0.975,100,100,1.0
run3932,0.975,100,100,1.0
run3933,0.975,100,100,1.0
run3934,0.975,100,100,1.0
run3935,0.975,100,100,1.0
run3936,0.975,100,100,1.0
run3937,0.975,100,100,1.0
run3938,0.975,100,100,1.0
run3939,0.975,100,100,1.0
run3940,0.975,100,100,1.0
run3941,0.975,100,100,1.0
run3942,0.975,100,100,1.0
run3943,0.975,100,100,1.0
run3944,0.975,100,100,1.0
run3945,0.975,100,100,1.0
run3946,0.975,100,100,1.0
run3947,0.975,100,100,1.0
run3948,0.975,100,100,1.0
run3949,0.975,100,100,1.0
run3950,0.975,100,100,1.0
run3951,0.975,100,100,1.0
run3952,0.975,100,100,1.0
run3953,0.975,100,100,1.0
run3954,0.975,100,100,1.0
run3955,0.975,100,100,1.0
run3956,0.975,100,100,1.0
run3957,0.975,100,100,1.0
run3958,0.975,100,100,1.0
run3959,0.975,100,100,1.0
run3960,0.975,100,100,1.0
run3961,0.975,100,100,1.0
run3962,0.975,100,100,1.0
run3963,0.975,100,100,1.0
run3964,0.975,100,100,1.0
run3965,0.975,100,100,1.0
run3966,0.975,100,100,1.0
run3967,0.975,100,100,1.0
run3968,0.975,100,100,1.0
run3969,0.975,100,100,1.0
run3970,0.975,100,100,1.0
run3971,0.975,100,100,1.0
run3972,0.975,100,100,1.0
run3973,0.975,100,100,1.0
run3974,0.975,100,100,1.0
run3975,0.975,100,100,1.0
run3976,0.975,100,100,1.0
run3977,0.975,100,100,1.0
run3978,0.975,100,100,1.0
run3979,0.975,100,100,1.0
run3980,0.975,100,100,1.0
run3981,0.975,100,100,1.0
run3982,0.975,100,100,1.0
run3983,0.975,100,100,1.0
run3984,0.975,100,100,1.0
run3985,0.975,100,100,1.0
run3986,0.975,100,100,1.0
run3987,0.975,100,100,1.0
run3988,0.975,100,100,1.0
run3989,0.975,100,100,1.0
run3990,0.975,100,100,1.0
run3991,0.975,100,100,1.0
run3992,0.975,100,100,1.0
run3993,0.975,100,100,1.0
run3994,0.975,100,100,1.0
run3995,0.975,100,100,1.0
run3996,0.975,100,100,1.0
run3997,0.975,100,100,1.0
run3998,0.975,100,100,1.0
run3999,0.975,100,100,1.0
run4000,1.0,100,100,1.0
run4001,1.0,100,100,1.0
run4002,1.0,100,100,1.0
run4003,1.0,100,100,1.0
run4004,1.0,100,100,1.0
run4005,1.0,100,100,1.0
run4006,1.0,100,100,1.0
run4007,1.0,100,100,1.0
run4008,1.0,100,100,1.0
run4009,1.0,100,100,1.0
run4010,1.0,100,100,1.0
run4011,1.0,100,100,1.0
run4012,1.0,100,100,1.0
run4013,1.0,100,100,1.0
run4014,1.0,100,100,1.0
run4015,1.0,100,100,1.0
run4016,1.0,100,100,1.0
run4017,1.0,100,100,1.0
run4018,1.0,100,100,1.0
run4019,1.0,100,100,1.0
run4020,1.0,100,100,1.0
run4021,1.0,100,100,1.0
run4022,1.0,100,100,1.0
run4023,1.0,100,100,1.0
run4024,1.0,100,100,1.0
run4025,1.0,100,100,1.0
run4026,1.0,100,100,1.0
run4027,1.0,100,100,1.0
run4028,1.0,100,100,1.0
run4029,1.0,100,100,1.0
run4030,1.0,100,100,1.0
run4031,1.0,100,100,1.0
run4032,1.0,100,100,1.0
run4033,1.0,100,100,1.0
run4034,1.0,100,100,1.0
run4035,1.0,100,100,1.0
run4036,1.0,100,100,1.0
run4037,1.0,100,100,1.0
run4038,1.0,100,100,1.0
run4039,1.0,100,100,1.0
run4040,1.0,100,100,1.0
run4041,1.0,100,100,1.0
run4042,1.0,100,100,1.0
run4043,1.0,100,100,1.0
run4044,1.0,100,100,1.0
run4045,1.0,100,100,1.0
run4046,1.0,100,100,1.0
run4047,1.0,100,100,1.0
run4048,1.0,100,100,1.0
run4049,1.0,100,100,1.0
run4050,1.0,100,100,1.0
run4051,1.0,100,100,1.0
run4052,1.0,100,100,1.0
run4053,1.0,100,100,1.0
run4054,1.0,100,100,1.0
run4055,1.0,100,100,1.0
run4056,1.0,100,100,1.0
run4057,1.0,100,100,1.0
run4058,1.0,100,100,1.0
run4059,1.0,100,100,1.0
run4060,1.0,100,100,1.0
run4061,1.0,100,100,1.0
run4062,1.0,100,100,1.0
run4063,1.0,100,100,1.0
run4064,1.0,100,100,1.0
run4065,1.0,100,100,1.0
run4066,1.0,100,100,1.0
run4067,1.0,100,100,1.0
run4068,1.0,100,100,1.0
run4069,1.0,100,100,1.0
run4070,1.0,100,100,1.0
run4071,1.0,100,100,1.0
run4072,1.0,100,100,1.0
run4073,1.0,100,100,1.0
run4074,1.0,100,100,1.0
run4075,1.0,100,100,1.0
run4076,1.0,100,100,1.0
run4077,1.0,100,100,1.0
run4078,1.0,100,100,1.0
run4079,1.0,100,100,1.0
run4080,1.0,100,100,1.0
run4081,1.0,100,100,1.0
run4082,1.0,100,100,1.0
run4083,1.0,100,100,1.0
run4084,1.0,100,100,1.0
run4085,1.0,100,100,1.0
run4086,1.0,100,100,1.0
run4087,1.0,100,100,1.0
run4088,1.0,100,100,1.0
run4089,1.0,100,100,1.0
run4090,1.0,100,100,1.0
run4091,1.0,100,100,1.0
run4092,1.0,100,100,1.0
run4093,1.0,100,100,1.0
run4094,1.0,100,100,1.0
run4095,1.0,100,100,1.0
run4096,1.0,100,100,1.0
run4097,1.0,100,100,1.0
run4098,1.0,100,100,1.0
run4099,1.0,100,100,1.0
